,base,clouds,cod,coord,dt,id,main,name,rain,sys,timezone,weather,wind,visibility
52,stations,{'all': 0},200.0,"{'lon': 115.35, 'lat': -33.64}",1563235494.0,2075265.0,"{'temp': 3.5, 'pressure': 1020, 'humidity': 74, 'temp_min': 2.78, 'temp_max': 4.44}",Busselton,,"{'type': 3, 'id': 2011706, 'message': 0.0087, 'country': 'AU', 'sunrise': 1563232837, 'sunset': 1563269289}",28800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.98, 'deg': 352.21}",
53,stations,{'all': 83},200.0,"{'lon': 40.84, 'lat': 45.25}",1563235876.0,513878.0,"{'temp': 16.31, 'pressure': 1005.4, 'humidity': 94, 'temp_min': 16.31, 'temp_max': 16.31, 'sea_level': 1005.4, 'grnd_level': 993.51}",Otrado-Kubanskoye,{'3h': 2.312},"{'message': 0.0062, 'country': 'RU', 'sunrise': 1563241416, 'sunset': 1563296477}",10800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1, 'deg': 187.488}",
54,stations,{'all': 75},200.0,"{'lon': 169.27, 'lat': -19.55}",1563235520.0,2136825.0,"{'temp': 25, 'pressure': 1012, 'humidity': 69, 'temp_min': 25, 'temp_max': 25}",Isangel,,"{'type': 1, 'id': 7317, 'message': 0.0087, 'country': 'VU', 'sunrise': 1563218220, 'sunset': 1563258022}",39600.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.1, 'deg': 180}",10000.0
55,stations,{'all': 90},200.0,"{'lon': -73.76, 'lat': -42.48}",1563235510.0,3896218.0,"{'temp': 8, 'pressure': 1016, 'humidity': 100, 'temp_min': 8, 'temp_max': 8}",Castro,,"{'type': 1, 'id': 8512, 'message': 0.0071, 'country': 'CL', 'sunrise': 1563193220, 'sunset': 1563226872}",-14400.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.7, 'deg': 360}",2800.0
56,stations,{'all': 1},200.0,"{'lon': -73.37, 'lat': -13.65}",1563235876.0,3929607.0,"{'temp': 8.41, 'pressure': 1017.3, 'humidity': 91, 'temp_min': 8.41, 'temp_max': 8.41, 'sea_level': 1017.3, 'grnd_level': 700.52}",San Jeronimo,,"{'message': 0.0205, 'country': 'PE', 'sunrise': 1563189451, 'sunset': 1563230454}",-18000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.63, 'deg': 2.808}",
57,stations,{'all': 69},200.0,"{'lon': 148.16, 'lat': -23.53}",1563235876.0,2167426.0,"{'temp': 12.92, 'pressure': 1023, 'humidity': 58, 'temp_min': 12, 'temp_max': 13.89}",Emerald,,"{'type': 1, 'id': 9524, 'message': 0.0088, 'country': 'AU', 'sunrise': 1563223719, 'sunset': 1563262657}",36000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.7, 'deg': 140}",10000.0
58,stations,{'all': 100},200.0,"{'lon': -20.27, 'lat': 63.44}",1563235876.0,3412093.0,"{'temp': 12.01, 'pressure': 1009.44, 'humidity': 94, 'temp_min': 12.01, 'temp_max': 12.01, 'sea_level': 1009.44, 'grnd_level': 1009.05}",Vestmannaeyjar,{'3h': 1.437},"{'message': 0.0077, 'country': 'IS', 'sunrise': 1563248822, 'sunset': 1563318405}",0.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 6.12, 'deg': 121.084}",
59,stations,{'all': 18},200.0,"{'lon': 20.04, 'lat': -34.53}",1563235492.0,1015776.0,"{'temp': 10.51, 'pressure': 1021, 'humidity': 87, 'temp_min': 8, 'temp_max': 12.78}",Bredasdorp,,"{'type': 1, 'id': 1966, 'message': 0.0088, 'country': 'ZA', 'sunrise': 1563255828, 'sunset': 1563292050}",7200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.5, 'deg': 70}",
60,stations,{'all': 100},200.0,"{'lon': 99.53, 'lat': 16.47}",1563235877.0,1153090.0,"{'temp': 25.71, 'pressure': 1005.62, 'humidity': 84, 'temp_min': 25.71, 'temp_max': 25.71, 'sea_level': 1005.62, 'grnd_level': 994.21}",Kamphaeng Phet,,"{'message': 0.0063, 'country': 'TH', 'sunrise': 1563231434, 'sunset': 1563278286}",25200.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 0.66, 'deg': 72.305}",
61,stations,{'all': 85},200.0,"{'lon': -70.49, 'lat': -25.41}",1563235532.0,3870243.0,"{'temp': 9.31, 'pressure': 1016.64, 'humidity': 90, 'temp_min': 9.31, 'temp_max': 9.31, 'sea_level': 1016.64, 'grnd_level': 969.01}",Taltal,,"{'message': 0.0056, 'country': 'CL', 'sunrise': 1563190014, 'sunset': 1563228509}",-14400.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 1.16, 'deg': 233.071}",
62,stations,{'all': 0},200.0,"{'lon': -64.29, 'lat': -36.62}",1563235575.0,3835994.0,"{'temp': 6.71, 'pressure': 1023.19, 'humidity': 45, 'temp_min': 6.71, 'temp_max': 6.71, 'sea_level': 1023.19, 'grnd_level': 998.02}",Santa Rosa,,"{'message': 0.008, 'country': 'AR', 'sunrise': 1563189989, 'sunset': 1563225557}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.56, 'deg': 214.883}",
63,stations,{'all': 0},200.0,"{'lon': -99.65, 'lat': 37.17}",1563235546.0,4267710.0,"{'temp': 33.89, 'pressure': 1006, 'humidity': 42, 'temp_min': 33.89, 'temp_max': 33.89}",Sitka,,"{'type': 3, 'id': 2005167, 'message': 0.0126, 'country': 'US', 'sunrise': 1563190202, 'sunset': 1563242319}",-18000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.47, 'deg': 129, 'gust': 6.71}",
64,stations,{'all': 85},200.0,"{'lon': 138.6, 'lat': -33.21}",1563235505.0,2069194.0,"{'temp': 10.81, 'pressure': 1029.71, 'humidity': 87, 'temp_min': 10.81, 'temp_max': 10.81, 'sea_level': 1029.71, 'grnd_level': 992.26}",Jamestown,,"{'message': 0.0079, 'country': 'AU', 'sunrise': 1563227199, 'sunset': 1563263765}",34200.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 1.2, 'deg': 249.041}",
65,stations,{'all': 100},200.0,"{'lon': 44.5, 'lat': 14.2}",1563235877.0,69559.0,"{'temp': 23.01, 'pressure': 1006.5, 'humidity': 57, 'temp_min': 23.01, 'temp_max': 23.01, 'sea_level': 1006.5, 'grnd_level': 830.71}",Zabid,,"{'message': 0.0065, 'country': 'YE', 'sunrise': 1563244878, 'sunset': 1563291258}",10800.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 0.95, 'deg': 69.599}",
66,stations,{'all': 99},200.0,"{'lon': -57.87, 'lat': -21.04}",1563235597.0,3438102.0,"{'temp': 20.21, 'pressure': 1017.91, 'humidity': 96, 'temp_min': 20.21, 'temp_max': 20.21, 'sea_level': 1017.91, 'grnd_level': 1007.51}",Fuerte Olimpo,{'3h': 0.874},"{'message': 0.0069, 'country': 'BR', 'sunrise': 1563186497, 'sunset': 1563225968}",-14400.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.29, 'deg': 185.763}",
67,stations,{'all': 40},200.0,"{'lon': -159.32, 'lat': 22.08}",1563235499.0,5848280.0,"{'temp': 28.82, 'pressure': 1017, 'humidity': 70, 'temp_min': 27.78, 'temp_max': 30}",Kapaa,,"{'type': 1, 'id': 7873, 'message': 0.0064, 'country': 'US', 'sunrise': 1563206541, 'sunset': 1563254623}",-36000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.7, 'deg': 70}",16093.0
68,stations,{'all': 59},200.0,"{'lon': 112.01, 'lat': -7.75}",1563235878.0,1640660.0,"{'temp': 21.11, 'pressure': 1014.48, 'humidity': 85, 'temp_min': 21.11, 'temp_max': 21.11, 'sea_level': 1014.48, 'grnd_level': 995.16}",Gondanglegi,,"{'message': 0.008, 'country': 'ID', 'sunrise': 1563230784, 'sunset': 1563272945}",25200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 3.04, 'deg': 206.405}",
69,stations,{'all': 15},200.0,"{'lon': 71.88, 'lat': 52.35}",1563235878.0,1537939.0,"{'temp': 19.11, 'pressure': 1008.05, 'humidity': 52, 'temp_min': 19.11, 'temp_max': 19.11, 'sea_level': 1008.05, 'grnd_level': 973.56}",Stepnogorsk,,"{'message': 0.0054, 'country': 'KZ', 'sunrise': 1563232141, 'sunset': 1563290852}",21600.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 4.11, 'deg': 133.905}",
70,stations,{'all': 0},200.0,"{'lon': 35.35, 'lat': -23.86}",1563235878.0,1039536.0,"{'temp': 15.31, 'pressure': 1025.15, 'humidity': 90, 'temp_min': 15.31, 'temp_max': 15.31, 'sea_level': 1025.15, 'grnd_level': 1013.41}",Maxixe,,"{'message': 0.0067, 'country': 'MZ', 'sunrise': 1563250826, 'sunset': 1563289703}",7200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.72, 'deg': 71.008}",
71,stations,{'all': 44},200.0,"{'lon': 74.49, 'lat': 15.34}",1563235503.0,1273574.0,"{'temp': 24.81, 'pressure': 1007.64, 'humidity': 89, 'temp_min': 24.81, 'temp_max': 24.81, 'sea_level': 1007.64, 'grnd_level': 999.94}",Vaini,{'3h': 0.562},"{'message': 0.008, 'country': 'IN', 'sunrise': 1563237562, 'sunset': 1563284178}",19800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.36, 'deg': 39.301}",
72,stations,{'all': 83},200.0,"{'lon': 112.52, 'lat': -6.99}",1563235878.0,8142546.0,"{'temp': 22.01, 'pressure': 1013.64, 'humidity': 79, 'temp_min': 22.01, 'temp_max': 22.01, 'sea_level': 1013.64, 'grnd_level': 1012.23}",Lasem,,"{'message': 0.0059, 'country': 'ID', 'sunrise': 1563230589, 'sunset': 1563272895}",25200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 211.962}",
73,stations,{'all': 17},200.0,"{'lon': 87.96, 'lat': 65.8}",1563235601.0,1488903.0,"{'temp': 21.41, 'pressure': 1016.57, 'humidity': 70, 'temp_min': 21.41, 'temp_max': 21.41, 'sea_level': 1016.57, 'grnd_level': 1014.01}",Turukhansk,,"{'message': 0.0063, 'country': 'RU', 'sunrise': 1563220243, 'sunset': 1563295031}",25200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 1.27, 'deg': 155.836}",
74,stations,{'all': 17},200.0,"{'lon': -54.34, 'lat': -34.48}",1563235591.0,3440777.0,"{'temp': 5.91, 'pressure': 1022.38, 'humidity': 94, 'temp_min': 5.91, 'temp_max': 5.91, 'sea_level': 1022.38, 'grnd_level': 1009.03}",Rocha,,"{'message': 0.0069, 'country': 'UY', 'sunrise': 1563187292, 'sunset': 1563223479}",-10800.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.96, 'deg': 265.923}",
75,stations,{'all': 0},200.0,"{'lon': 31.67, 'lat': -21.05}",1563235879.0,893485.0,"{'temp': 12.11, 'pressure': 1024.57, 'humidity': 89, 'temp_min': 12.11, 'temp_max': 12.11, 'sea_level': 1024.57, 'grnd_level': 974.07}",Chiredzi,,"{'message': 0.0104, 'country': 'ZW', 'sunrise': 1563251400, 'sunset': 1563290895}",7200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.75, 'deg': 60.917}",
76,stations,{'all': 21},200.0,"{'lon': 27.91, 'lat': -33.02}",1563235490.0,1006984.0,"{'temp': 11.71, 'pressure': 1023.25, 'humidity': 93, 'temp_min': 11.71, 'temp_max': 11.71, 'sea_level': 1023.25, 'grnd_level': 986.63}",East London,,"{'message': 0.0078, 'country': 'ZA', 'sunrise': 1563253732, 'sunset': 1563290368}",7200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.96, 'deg': 64.195}",
77,stations,{'all': 20},200.0,"{'lon': -8.15, 'lat': 43.52}",1563235879.0,3115739.0,"{'temp': 16.72, 'pressure': 1019, 'humidity': 93, 'temp_min': 15.56, 'temp_max': 17.22}",Naron,,"{'type': 1, 'id': 6403, 'message': 0.0051, 'country': 'ES', 'sunrise': 1563253540, 'sunset': 1563307870}",7200.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.1, 'deg': 360}",10000.0
78,stations,{'all': 46},200.0,"{'lon': -56.15, 'lat': 72.79}",1563235491.0,3418910.0,"{'temp': 9.31, 'pressure': 1011.62, 'humidity': 62, 'temp_min': 9.31, 'temp_max': 9.31, 'sea_level': 1011.62, 'grnd_level': 1011.09}",Upernavik,,"{'message': 0.0125, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",-7200.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.39, 'deg': 32.679}",
79,stations,{'all': 0},200.0,"{'lon': -39.27, 'lat': -17.73}",1563235604.0,3466980.0,"{'temp': 21.01, 'pressure': 1016.19, 'humidity': 88, 'temp_min': 21.01, 'temp_max': 21.01, 'sea_level': 1016.19, 'grnd_level': 1015.09}",Caravelas,,"{'message': 0.0066, 'country': 'BR', 'sunrise': 1563181683, 'sunset': 1563221854}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.28, 'deg': 18.319}",
80,stations,{'all': 40},200.0,"{'lon': -58.16, 'lat': 6.8}",1563235496.0,3378644.0,"{'temp': 26.37, 'pressure': 1011, 'humidity': 83, 'temp_min': 25, 'temp_max': 28}",Georgetown,,"{'type': 1, 'id': 8776, 'message': 0.0067, 'country': 'GY', 'sunrise': 1563183838, 'sunset': 1563228766}",-14400.0,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]","{'speed': 4.1, 'deg': 60}",10000.0
81,stations,{'all': 89},200.0,"{'lon': 156.12, 'lat': 50.68}",1563235556.0,2121385.0,"{'temp': 6.51, 'pressure': 1014.72, 'humidity': 94, 'temp_min': 6.51, 'temp_max': 6.51, 'sea_level': 1014.72, 'grnd_level': 1015.33}",Severo-Kurilsk,,"{'message': 0.0085, 'country': 'RU', 'sunrise': 1563212398, 'sunset': 1563270157}",39600.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 7.72, 'deg': 291.684}",
82,stations,{'all': 0},200.0,"{'lon': -60.23, 'lat': -38.31}",1563235513.0,3833859.0,"{'temp': 5.81, 'pressure': 1022.42, 'humidity': 73, 'temp_min': 5.81, 'temp_max': 5.81, 'sea_level': 1022.42, 'grnd_level': 1010.98}",Barrow,,"{'message': 0.0061, 'country': 'AR', 'sunrise': 1563189274, 'sunset': 1563224324}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.24, 'deg': 268.66}",
83,stations,{'all': 0},200.0,"{'lon': 7.05, 'lat': 48.73}",1563235880.0,2975967.0,"{'temp': 12.48, 'pressure': 1019, 'humidity': 76, 'temp_min': 11.11, 'temp_max': 14}",Sarrebourg,,"{'type': 1, 'id': 6590, 'message': 0.0068, 'country': 'FR', 'sunrise': 1563248721, 'sunset': 1563305392}",7200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.6, 'deg': 30}",10000.0
84,stations,{'all': 0},200.0,"{'lon': -49.26, 'lat': -8.26}",1563235880.0,3401845.0,"{'temp': 24.21, 'pressure': 1012.04, 'humidity': 50, 'temp_min': 24.21, 'temp_max': 24.21, 'sea_level': 1012.04, 'grnd_level': 989.43}",Conceicao do Araguaia,,"{'message': 0.0079, 'country': 'BR', 'sunrise': 1563183138, 'sunset': 1563225194}",-10800.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.64, 'deg': 192.744}",
85,stations,{'all': 40},200.0,"{'lon': -117.13, 'lat': 58.52}",1563235698.0,5975004.0,"{'temp': 25, 'pressure': 1009, 'humidity': 27, 'temp_min': 25, 'temp_max': 25}",High Level,,"{'type': 1, 'id': 867, 'message': 0.0065, 'country': 'CA', 'sunrise': 1563188691, 'sunset': 1563252221}",-21600.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",{'speed': 1.5},16093.0
86,stations,{'all': 100},200.0,"{'lon': 167.69, 'lat': -46.13}",1563235504.0,2180815.0,"{'temp': 6.11, 'pressure': 986, 'humidity': 96, 'temp_min': 6.11, 'temp_max': 6.11}",Tuatapere,{'3h': 0.188},"{'type': 3, 'id': 2008959, 'message': 0.0061, 'country': 'NZ', 'sunrise': 1563222364, 'sunset': 1563254636}",43200.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.24, 'deg': 228, 'gust': 5.81}",
87,stations,{'all': 26},200.0,"{'lon': 150.8, 'lat': -2.57}",1563235503.0,2094342.0,"{'temp': 27.21, 'pressure': 1010.07, 'humidity': 74, 'temp_min': 27.21, 'temp_max': 27.21, 'sea_level': 1010.07, 'grnd_level': 1009.35}",Kavieng,,"{'message': 0.0065, 'country': 'PG', 'sunrise': 1563220983, 'sunset': 1563264126}",36000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 1.2, 'deg': 148.273}",
88,stations,{'all': 0},200.0,"{'lon': 17.88, 'lat': -29.67}",1563235881.0,3361142.0,"{'temp': 9.21, 'pressure': 1018.19, 'humidity': 80, 'temp_min': 9.21, 'temp_max': 9.21, 'sea_level': 1018.19, 'grnd_level': 986.89}",Springbok,,"{'message': 0.0097, 'country': 'ZA', 'sunrise': 1563255704, 'sunset': 1563293210}",7200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.14, 'deg': 293.906}",
89,stations,{'all': 100},200.0,"{'lon': 122.67, 'lat': 11}",1563235494.0,1714733.0,"{'temp': 23.81, 'pressure': 1005.71, 'humidity': 93, 'temp_min': 23.81, 'temp_max': 23.81, 'sea_level': 1005.71, 'grnd_level': 989.83}",Dingle,{'3h': 2.563},"{'message': 0.0064, 'country': 'PH', 'sunrise': 1563226435, 'sunset': 1563272177}",28800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.61, 'deg': 209.428}",
90,stations,{'all': 41},200.0,"{'lon': -46.03, 'lat': 60.72}",1563235881.0,3420846.0,"{'temp': 3.61, 'pressure': 1015.04, 'humidity': 91, 'temp_min': 3.61, 'temp_max': 3.61, 'sea_level': 1015.04, 'grnd_level': 993.85}",Qaqortoq,,"{'message': 0.0072, 'country': 'GL', 'sunrise': 1563170414, 'sunset': 1563236367}",-7200.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 1.46, 'deg': 195.093}",
91,stations,{'all': 75},200.0,"{'lon': 131.29, 'lat': 31.5}",1563235881.0,1895695.0,"{'temp': 24.46, 'pressure': 1010, 'humidity': 88, 'temp_min': 24, 'temp_max': 25}",Kushima,,"{'type': 1, 'id': 8001, 'message': 0.0055, 'country': 'JP', 'sunrise': 1563222031, 'sunset': 1563272443}",32400.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 360}",7000.0
92,stations,{'all': 34},200.0,"{'lon': -98.21, 'lat': 23.77}",1563235881.0,3516522.0,"{'temp': 31.91, 'pressure': 1011.09, 'humidity': 54, 'temp_min': 31.91, 'temp_max': 31.91, 'sea_level': 1011.09, 'grnd_level': 991.32}",Soto la Marina,,"{'message': 0.0065, 'country': 'MX', 'sunrise': 1563191676, 'sunset': 1563240154}",-18000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 7.78, 'deg': 118.04}",
93,stations,{'all': 40},200.0,"{'lon': 74.72, 'lat': 13.35}",1563235882.0,1264037.0,"{'temp': 24, 'pressure': 1008, 'humidity': 88, 'temp_min': 24, 'temp_max': 24}",Malpe,,"{'type': 1, 'id': 9217, 'message': 0.0064, 'country': 'IN', 'sunrise': 1563237710, 'sunset': 1563283919}",19800.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 2.2, 'deg': 340.337}",6000.0
94,stations,{'all': 75},200.0,"{'lon': -114.38, 'lat': 62.45}",1563235409.0,6185377.0,"{'temp': 23.93, 'pressure': 1006, 'humidity': 44, 'temp_min': 23.89, 'temp_max': 24}",Yellowknife,,"{'type': 1, 'id': 1007, 'message': 0.0073, 'country': 'CA', 'sunrise': 1563185683, 'sunset': 1563253909}",-21600.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.1, 'deg': 190}",24140.0
95,stations,{'all': 100},200.0,"{'lon': 80.55, 'lat': 73.51}",1563235489.0,1507390.0,"{'temp': 2.91, 'pressure': 1010.62, 'humidity': 100, 'temp_min': 2.91, 'temp_max': 2.91, 'sea_level': 1010.62, 'grnd_level': 1009.35}",Dikson,{'3h': 0.437},"{'message': 0.008, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",25200.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 4.5, 'deg': 353.746}",
96,stations,{'all': 46},200.0,"{'lon': 39.05, 'lat': 3.52}",1563235882.0,186180.0,"{'temp': 19.91, 'pressure': 1016.07, 'humidity': 82, 'temp_min': 19.91, 'temp_max': 19.91, 'sea_level': 1016.07, 'grnd_level': 917.14}",Moyale,{'3h': 0.375},"{'message': 0.0065, 'country': 'ET', 'sunrise': 1563247230, 'sunset': 1563291523}",10800.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.16, 'deg': 138.324}",
97,stations,{'all': 60},200.0,"{'lon': 24.66, 'lat': 14.2}",1563235882.0,371745.0,"{'temp': 23.51, 'pressure': 1012.14, 'humidity': 64, 'temp_min': 23.51, 'temp_max': 23.51, 'sea_level': 1012.14, 'grnd_level': 884.21}",Kutum,,"{'message': 0.0063, 'country': 'SD', 'sunrise': 1563249641, 'sunset': 1563296019}",7200.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.02, 'deg': 151.729}",
98,stations,{'all': 75},200.0,"{'lon': -76.2, 'lat': -13.71}",1563235499.0,3932145.0,"{'temp': 19.09, 'pressure': 1013, 'humidity': 30, 'temp_min': 16.11, 'temp_max': 22}",Pisco,,"{'type': 1, 'id': 8691, 'message': 0.0091, 'country': 'PE', 'sunrise': 1563190136, 'sunset': 1563231127}",-18000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.7, 'deg': 220}",10000.0
99,stations,{'all': 40},200.0,"{'lon': -90.35, 'lat': -0.74}",1563235372.0,3652764.0,"{'temp': 24.13, 'pressure': 1011, 'humidity': 57, 'temp_min': 21.67, 'temp_max': 26}",Puerto Ayora,,"{'type': 1, 'id': 8521, 'message': 0.0079, 'country': 'EC', 'sunrise': 1563192284, 'sunset': 1563235772}",-21600.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.1, 'deg': 160}",10000.0
100,stations,{'all': 0},200.0,"{'lon': -96.99, 'lat': 50.63}",1563235883.0,5961417.0,"{'temp': 27.24, 'pressure': 1007, 'humidity': 43, 'temp_min': 26.67, 'temp_max': 27.78}",Gimli,,"{'type': 3, 'id': 19218, 'message': 0.0085, 'country': 'CA', 'sunrise': 1563186738, 'sunset': 1563244506}",-18000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.02, 'deg': 295, 'gust': 5.36}",
101,stations,{'all': 75},200.0,"{'lon': 13.24, 'lat': -8.83}",1563235883.0,2240449.0,"{'temp': 22, 'pressure': 1015, 'humidity': 88, 'temp_min': 22, 'temp_max': 22}",Luanda,,"{'type': 1, 'id': 2173, 'message': 0.0074, 'country': 'AO', 'sunrise': 1563254592, 'sunset': 1563296549}",3600.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 190}",8000.0
102,stations,{'all': 90},200.0,"{'lon': 20.71, 'lat': 41.28}",1563235560.0,787487.0,"{'temp': 15, 'pressure': 1012, 'humidity': 87, 'temp_min': 15, 'temp_max': 15}",Poum,,"{'type': 1, 'id': 7013, 'message': 0.0094, 'country': 'MK', 'sunrise': 1563247039, 'sunset': 1563300517}",7200.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.6, 'deg': 350}",10000.0
103,stations,{'all': 75},200.0,"{'lon': 138.93, 'lat': 34.7}",1563235583.0,1852357.0,"{'temp': 20.84, 'pressure': 1013, 'humidity': 100, 'temp_min': 17.78, 'temp_max': 23.33}",Shimoda,,"{'type': 1, 'id': 8070, 'message': 0.0063, 'country': 'JP', 'sunrise': 1563219739, 'sunset': 1563271068}",32400.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 8.2, 'deg': 30}",5000.0
104,stations,{'all': 1},200.0,"{'lon': 158.38, 'lat': 53.19}",1563235693.0,2119538.0,"{'temp': 23, 'pressure': 1010, 'humidity': 60, 'temp_min': 23, 'temp_max': 23}",Yelizovo,,"{'type': 1, 'id': 8887, 'message': 0.0065, 'country': 'RU', 'sunrise': 1563211097, 'sunset': 1563270373}",43200.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",{'speed': 1},10000.0
105,stations,{'all': 75},200.0,"{'lon': -86.95, 'lat': 49.72}",1563235510.0,5960603.0,"{'temp': 23, 'pressure': 1006, 'humidity': 73, 'temp_min': 23, 'temp_max': 23}",Geraldton,,"{'type': 1, 'id': 810, 'message': 0.0083, 'country': 'CA', 'sunrise': 1563184576, 'sunset': 1563241848}",-14400.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.7, 'deg': 170, 'gust': 10.3}",24140.0
